word,df
yellowhead,1
yellowston,1
yelp,7
yen,3
yeni,1
yeomanri,1
yesterdai,13
yesteryear,2
yew,1
yield,13
ymca,2
yo,4
yoga,22
york,50
yorker,1
yorkshir,24
yosemit,1
young,1
youngster,2
your,28
yourself,103
yourselv,2
youth,57
yr,6
yuan,1
yugoslavia,1
yukon,11
yuletid,1
yuma,5
yup,2
yuri,1
yurt,8
yvett,2
yvonn,1
zac,1
zach,2
zack,1
zag,1
zak,1
zambian,1
zamora,1
zander,1
zane,3
zani,1
zar,1
zara,3
zaragoza,1
zb,1
zeal,1
zealand,23
zebra,1
zee,1
zelda,3
zell,15
zemi,1
zen,2
zeppelin,1
zeu,2
zhang,1
zig,1
ziggurat,1
zigzag,1
zillion,2
zimbabw,1
zimmer,1
zinc,6
zing,1
zion,5
zip,17
zipper,1
zloti,1
zo,2
zoe,3
zombi,1
zona,1
zone,42
zoo,3
zoom,33
zora,1
zoster,1
zucker,1
zulu,1
zygomat,1
